,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
16677,Stefan Torto,Arp Emotion,4609,2022-11-07 04:49:00,0.51,0.592,11.0,-12.677,0.0,0.0399,0.508,0.93,0.0976,0.109,169.927,5MtCELqLI2jG1TTO8arXsa,4.0
16678,SYGNALS,Link No - Original Mix,40710,2022-11-07 04:49:00,0.607,0.735,7.0,-9.34,1.0,0.0413,0.000438,0.864,0.153,0.193,120.011,7aKfCXLy3l8tfpCfio2TbM,4.0
16680,Eguana,The Bliss Of Creator,24567,2022-11-07 04:50:00,0.478,0.372,2.0,-12.412,1.0,0.0387,0.365,0.772,0.105,0.151,104.967,0K9AUvftFaXRHzciA6ldTA,4.0
16681,Eguana,Deep Revelation,2613,2022-11-07 04:50:00,0.49,0.0616,0.0,-20.599,1.0,0.0373,0.99,0.914,0.11,0.122,74.962,3oTHoxTTvxuhxwANa1BvTB,4.0
16682,Eguana,Peace and Love,2888,2022-11-07 04:50:00,0.68,0.679,10.0,-6.076,1.0,0.0423,0.00495,0.00861,0.0953,0.867,83.821,3W2reBya7FkjHCP1B2nmQr,4.0
16683,Eguana,Wishmaster,3053,2022-11-07 04:50:00,0.454,0.942,1.0,-4.9,1.0,0.0701,2.29e-05,0.0422,0.185,0.453,87.078,4mwiaj9c4V0pW5y8t9mYHa,4.0
16722,Rivers of Nihil,Where Owls Know My Name,33318,2022-11-07 07:34:00,0.393,0.88,2.0,-6.965,1.0,0.0549,6.45e-05,0.914,0.361,0.38,159.953,6NgRSCfGt18L0ZbpHVBZWW,4.0
16724,Motörhead,God Was Never on Your Side,7823,2022-11-07 07:45:00,0.291,0.887,3.0,-4.629,0.0,0.0877,0.161,0.000634,0.103,0.183,175.921,3zeQSYzaN9kLVypKWr6yUi,4.0
16725,TOOL,Triad,204593,2022-11-07 07:45:00,0.283,0.825,9.0,-9.289,0.0,0.0597,1.13e-05,0.844,0.125,0.479,106.285,2D9rd6TIpqmDkog5Mx8kxl,3.0
16766,Master Minded,The Sacred Spot (feat. Tye B),5361,2022-11-08 01:42:00,0.408,0.861,9.0,-17.948,0.0,0.572,0.142,0.000347,0.512,0.0436,84.082,40j3Dqggz0bFZsZtRVfNqJ,4.0
16769,Master Minded,Air - One Dreaming Owl,8819,2022-11-08 01:42:00,0.762,0.293,2.0,-13.572,1.0,0.0816,0.173,0.379,0.201,0.104,133.989,75nar17AImZOliKEOPeDZr,4.0
16802,Moon Projection,Frozen Drops,24180,2022-11-08 04:12:00,0.103,0.189,10.0,-16.723,1.0,0.0346,0.664,0.988,0.106,0.0396,84.239,7lbnQAwTzfmIQDiObTxwXi,3.0
16803,Persian Electro Orchestra,Betraying - Dub Mix,2300,2022-11-08 04:21:00,0.586,0.566,9.0,-9.492,1.0,0.0305,0.361,0.925,0.0813,0.195,100.026,3mCt6iOe2DSPs2DSseJXMO,4.0
16804,Lemonchill,Lullaby,10854,2022-11-08 04:21:00,0.626,0.8,1.0,-3.988,0.0,0.035,0.0267,0.000133,0.0623,0.26,127.965,6OzPP9Ax7YsgRWxDITRbRY,4.0
16806,Persian Electro Orchestra,Betraying,4386,2022-11-08 04:21:00,0.585,0.623,9.0,-8.711,1.0,0.0312,0.312,0.381,0.0839,0.211,100.043,6BCvWJzgAF9x01RQ1niYkR,4.0
16807,Persian Electro Orchestra,Betraying - Club Version,9257,2022-11-08 04:21:00,0.724,0.672,9.0,-8.8,1.0,0.0392,0.502,0.483,0.109,0.0599,100.015,6Xv3vODNfMCU7mLisUHP4N,4.0
16808,Roanin,Guilty Dreams,13665,2022-11-08 04:21:00,0.646,0.808,0.0,-9.591,0.0,0.0435,0.324,0.793,0.0784,0.369,115.986,0zBvCzxQtKUEYfvYhfuLyK,4.0
16822,Black Coffee,We Dance Again,13197,2022-11-08 08:27:00,0.676,0.352,7.0,-18.299,1.0,0.0482,0.171,0.58,0.111,0.489,122.017,6HvCOJvbEzVTmEFmv79pTf,4.0
16823,Black Coffee,Inkodlo Kamashimane,0,2022-11-08 08:32:00,0.685,0.702,11.0,-10.551,0.0,0.0434,0.00289,0.482,0.0941,0.0818,124.028,5hI4ehQIIuPZWSjjXu61JW,4.0
16824,Black Coffee,Go On (feat. Khensy),264470,2022-11-08 08:32:00,0.707,0.585,2.0,-10.474,1.0,0.045,0.00101,0.806,0.145,0.145,123.01,4d3JRnahWYC2yAFP8P3zPv,4.0
16876,Master Minded,Fearless 528hz,6192,2022-11-09 07:55:00,0.595,0.543,8.0,-7.292,1.0,0.0303,0.0847,0.358,0.0539,0.038,99.959,2vNe74WIL7yLVB4lo4dqKn,4.0
16878,Master Minded,Self Exposing,14671,2022-11-09 07:55:00,0.234,0.131,4.0,-22.667,0.0,0.0406,0.408,0.518,0.123,0.0326,147.553,1z45MpnRaqqtDXC0UQcuaJ,4.0
16879,Master Minded,Fungi 3 - Ancient Lessons,5370,2022-11-09 07:56:00,0.732,0.777,6.0,-8.563,1.0,0.0637,0.0158,0.763,0.263,0.665,104.995,0LtV6eP148wymQ1Re5Zv6V,4.0
16881,Master Minded,The Ancient Future 432hz,4989,2022-11-09 07:56:00,0.455,0.838,2.0,-7.23,1.0,0.105,0.0369,0.0223,0.361,0.232,125.007,0yCtfvkL62ph1Ryw1tfdlJ,3.0
16882,Master Minded,Standing Strong,6434,2022-11-09 07:57:00,0.501,0.727,11.0,-5.691,1.0,0.0369,0.3,0.0,0.139,0.286,139.99,51evKn9V6QXlQly5cTCGan,4.0
16883,Master Minded,Letting go,9069,2022-11-09 07:57:00,0.366,0.00576,0.0,-32.59,1.0,0.0873,0.645,0.0,0.0673,0.0936,75.297,3lDhtIzmnt6s6bYWjDZdcE,5.0
16931,Master Minded,Phase 3 - Cosmic Mind,86044,2022-11-09 13:08:00,0.639,0.813,1.0,-8.458,1.0,0.136,0.000812,0.547,0.39,0.118,164.973,018TNG8ak89TESsvpAkh4N,4.0
16951,Desert Raven,Divine Energies,2885,2022-11-10 04:15:00,0.393,0.66,1.0,-9.879,1.0,0.0515,0.287,0.00448,0.123,0.509,159.974,0KkU6BLLJI64NPmtZzdg4H,4.0
16952,Desert Raven,Doină,12195,2022-11-10 04:16:00,0.341,0.0302,10.0,-23.371,0.0,0.0404,0.978,4.26e-05,0.0994,0.164,111.296,6LQA8Yi0nbNzhCEfhsQj6i,4.0
16953,Desert Raven,Eyes Of The Heart,16440,2022-11-10 04:16:00,0.542,0.762,2.0,-7.085,0.0,0.0277,0.0891,0.909,0.406,0.265,133.985,194UKByFjqlNyF5rpqSGRP,4.0
16964,Parra for Cuva,Manila Palm,2822,2022-11-10 04:37:00,0.647,0.717,1.0,-8.709,0.0,0.0351,0.234,0.886,0.0853,0.158,111.01,4AoQ3IvQqXjFhvtVyrGfGn,4.0
16967,E-Mantra,Shore Of Light,795,2022-11-10 04:37:00,0.394,0.207,3.0,-12.873,1.0,0.0326,0.907,0.000173,0.103,0.183,135.668,4RhDOcITqosM6S4JI4bAqP,4.0
17022,Ÿuma,Smek - Rey&Kjavik Remix,4823,2022-11-10 16:45:00,0.892,0.281,2.0,-13.88,1.0,0.0435,0.856,0.878,0.195,0.0433,99.984,1PyfWp1rg8omX2DOtg65pR,4.0
17024,Mogli,Earth - Rey&Kjavik Version,5081,2022-11-10 16:45:00,0.549,0.434,7.0,-13.145,0.0,0.0473,0.741,0.818,0.132,0.381,76.004,53cIijXH54OMvUzj7qQL4v,4.0
17025,Rey&Kjavik,Baba City - Rkadash Version,15148,2022-11-10 16:45:00,0.835,0.373,1.0,-14.778,1.0,0.0519,0.023,0.413,0.0811,0.0652,109.983,7vn2VpPxRUyeMh748BXENr,4.0
17026,Rey&Kjavik,Playa Sunset,5324,2022-11-10 16:45:00,0.932,0.522,7.0,-12.491,0.0,0.0889,0.465,0.857,0.131,0.706,119.986,1d52JxQ7VAukMlibkuJhEi,4.0
17027,Rey&Kjavik,Hare Sharanam,9508,2022-11-10 16:45:00,0.799,0.384,5.0,-9.969,0.0,0.0355,0.023,0.002,0.0574,0.27,110.003,6zDzYNMZDkyRUh4TrIJylU,4.0
17028,Danit,Cuatro Vientos - Rey&Kjavik Remix,12339,2022-11-10 16:46:00,0.662,0.327,1.0,-15.896,0.0,0.0466,0.8,0.727,0.0975,0.394,163.981,0uq0ibSGT4AwiVLLZGs9Qm,4.0
17105,Kx5,Avalanche,35111,2022-11-11 04:20:00,0.426,0.934,7.0,-4.063,0.0,0.0685,2.97e-05,0.0089,0.113,0.285,160.077,4EyPadLFhtWojU7mkT5hqT,4.0
17108,Hidden Orchestra,Guitarist Painting,9774,2022-11-11 04:21:00,0.556,0.231,4.0,-20.109,0.0,0.0636,0.464,0.651,0.169,0.131,120.001,4kARqgHVelEAz132qozCW1,4.0
17128,DIVINE,Gunehgar,66643,2022-11-11 07:27:00,0.643,0.906,1.0,-4.15,1.0,0.31,0.105,0.0,0.861,0.541,94.259,4S7yPbt2aW7N3pthEpcP7S,4.0
17167,Emil Eliav,Rotten Rose,113541,2022-11-12 00:16:00,0.673,0.81,1.0,-9.283,1.0,0.0471,0.0187,0.224,0.33,0.624,129.996,7kJ4S9XKQJPyJ7DLEWjdGG,4.0
17200,Living Light,First Light - Original Mix,11056,2022-11-12 06:45:00,0.659,0.51,11.0,-11.205,0.0,0.0335,0.144,0.893,0.135,0.164,87.985,39rXYiDr96gFzLz1EiLvh0,4.0
17201,Living Light,Hidden Mission - Original Mix,10133,2022-11-12 06:45:00,0.585,0.681,8.0,-8.773,1.0,0.0464,0.0282,0.906,0.171,0.49,176.022,0gn6uovIraLz2EaVDbkzXn,4.0
17202,Karmaâ,Aman,5331,2022-11-12 06:45:00,0.734,0.779,1.0,-5.008,1.0,0.0489,0.00167,0.235,0.0833,0.482,152.039,1jhL8Q9HXEqHzEeAE4RKKm,4.0
17203,Living Light,War of Consciousness - Original Mix,3212,2022-11-12 06:45:00,0.612,0.652,7.0,-8.142,1.0,0.0575,0.165,0.346,0.125,0.425,179.916,0LtSBNJicYapwUHgsCqAem,4.0
17204,Karmaâ,Aman - Mula Remix,180239,2022-11-12 06:58:00,0.752,0.517,9.0,-9.202,1.0,0.0496,0.0679,0.426,0.115,0.182,94.991,19Pd6z90oGIQ0RJJ51QhYH,4.0
17208,Monkey Marc,Sufi Dub,8842,2022-11-12 13:58:00,0.632,0.583,8.0,-7.509,1.0,0.0356,0.00654,0.697,0.205,0.207,124.998,2rBIx6tvW7Bq5zvSWp8n4T,4.0
17209,Monkey Marc,Revenge of the Cockroach,9935,2022-11-12 13:58:00,0.823,0.499,8.0,-11.604,0.0,0.0452,0.57,0.781,0.219,0.326,94.992,29Eti0SoYCDo7hD0PTlM8w,4.0
17210,Monkey Marc,Mumbai Mayhem,25777,2022-11-12 13:59:00,0.725,0.464,1.0,-9.782,1.0,0.0498,0.374,0.825,0.122,0.207,99.973,7FL1NCARGi8NXSdtkjSnkg,4.0
17211,Soneiro Collective,Ra Ma Da Sa - Tomanka Remix,3239,2022-11-12 13:59:00,0.635,0.473,5.0,-11.758,0.0,0.0328,0.171,0.658,0.119,0.678,156.004,3lp10nD892d6Q2iRycIIyU,4.0
17212,Soneiro Collective,Ra Ma Da Sa - San Miguel Extended Remix,18591,2022-11-12 13:59:00,0.78,0.534,8.0,-11.339,1.0,0.0409,0.0261,0.244,0.141,0.426,88.008,6VoH3d62Xq6F0VA6xDehhR,4.0
17215,MantisMash,The Divine Radha,38671,2022-11-12 14:00:00,0.715,0.517,6.0,-9.622,0.0,0.156,0.231,0.263,0.413,0.406,80.007,3TsTcTyZZq8tI0i9Ef82w2,4.0
17216,MantisMash,Kali Ma,14883,2022-11-12 14:00:00,0.654,0.58,0.0,-8.561,0.0,0.0743,0.163,0.71,0.0772,0.361,159.968,7kGErpXASxvZQTk5m1FfZ7,4.0
17220,Peace Sine,Ancient Sands,5909,2022-11-12 14:01:00,0.741,0.388,0.0,-7.793,1.0,0.0691,0.0298,0.884,0.0679,0.739,90.005,1jn3Fp9nqetpf0tPEkRJaK,4.0
17225,Akasha Experience,Sky Lines,4495,2022-11-12 14:02:00,0.596,0.671,4.0,-13.107,0.0,0.0443,0.261,0.904,0.106,0.241,155.999,2DQxWXdPfB05PXeIp3d2vV,4.0
17227,Spectrum Vision,Soul Dreamer,6519,2022-11-12 14:03:00,0.44,0.579,1.0,-10.124,0.0,0.0376,0.104,0.882,0.111,0.262,159.927,0QVOCSw9a0aiSspNG8QEBM,4.0
17231,Soulacybin,Zeu,5192,2022-11-12 14:04:00,0.695,0.837,2.0,-7.33,1.0,0.043,0.134,0.673,0.121,0.347,150.005,0MWEIIoziDij17OGzjQdin,4.0
17232,Soulacybin,Death by Yeppers,4715,2022-11-12 14:04:00,0.826,0.673,0.0,-7.906,1.0,0.0896,0.0155,0.879,0.321,0.2,101.024,4IJrCNv9ms0JdpQ0S7bNhE,4.0
17233,Soulacybin,Drip n' Slip,52665,2022-11-12 14:05:00,0.794,0.81,2.0,-7.334,1.0,0.104,0.146,0.831,0.0963,0.228,99.979,0jHWtWuKTK2j9AHDbcXhbH,4.0
17236,Obsqure,Analog Beauty,2655,2022-11-12 14:06:00,0.485,0.583,2.0,-12.651,1.0,0.0329,0.0138,0.663,0.09,0.042,100.058,3w3xnBGceTjCrrQZPIo8wT,4.0
17237,Mystic Crock,Zig Zag,19843,2022-11-12 14:06:00,0.627,0.891,4.0,-5.287,0.0,0.0355,0.00474,0.612,0.298,0.184,128.086,1shskQEKKGCDz4u3xQ192q,4.0
17239,Obsqure,Endless Roads,7801,2022-11-12 14:06:00,0.288,0.415,4.0,-12.565,0.0,0.0297,0.138,0.892,0.0974,0.0388,178.676,0ErgGoM6BdXRqguuhDus6t,3.0
17240,Obsqure,Cloud Chaser,30890,2022-11-12 14:07:00,0.647,0.462,10.0,-10.011,1.0,0.0301,0.764,0.0966,0.0987,0.155,119.949,3CQId6tLelrP8oNecSLxak,4.0
17243,Mobitex,Ayala,3861,2022-11-12 14:08:00,0.437,0.736,10.0,-12.061,0.0,0.0467,0.00227,0.816,0.563,0.0952,196.004,3OawekkjFR1Z3WFzJoAqI3,4.0
17245,Nacho Maldonado,Earth,11523,2022-11-12 14:08:00,0.655,0.491,7.0,-12.519,1.0,0.0773,0.0155,0.842,0.221,0.643,178.023,6nW2QfnrUBGF6sLTHEDmhR,4.0
17246,Ekaologik,Magma Resonance,1356,2022-11-12 14:08:00,0.692,0.568,4.0,-9.261,0.0,0.0432,0.00342,0.887,0.2,0.0813,110.007,4GyWiT6OdiKJO8eURDKxRt,4.0
17247,Protonica,Blue Sky - Suduaya Remix,7493,2022-11-12 14:08:00,0.63,0.616,7.0,-8.111,1.0,0.0375,0.0339,0.837,0.262,0.0985,100.0,3sGWffESjm7p0DLb574ZF8,4.0
17249,Linkin Park,Iridescent,17127,2022-11-12 14:13:00,0.484,0.727,0.0,-6.107,1.0,0.0358,0.198,0.00204,0.107,0.216,120.066,6SoUUr6i1X0GReHinApeKI,4.0
17250,Midival Punditz,Don Revisited,7345,2022-11-12 14:13:00,0.438,0.863,2.0,-9.358,1.0,0.0331,0.00345,0.806,0.103,0.508,131.805,0ZtqCBPeXRoMxjKdjUSBno,4.0
17251,Linkin Park,One Step Closer,2953,2022-11-12 14:14:00,0.492,0.969,9.0,-4.419,1.0,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,61fUybL3XS40gcffnnNPoX,4.0
17253,Ed Sheeran,Bad Habits,25960,2022-11-12 14:16:00,0.807,0.893,11.0,-3.745,0.0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,3rmo8F54jFF8OgYsqTxm5d,4.0
17275,Ancestral Elephants,Mama Africa - Moontide Remix,416842,2022-11-12 15:39:00,0.668,0.609,2.0,-8.074,1.0,0.0543,0.306,0.805,0.34,0.296,95.017,5jhgMjqNGU2G3VgsVNC5Ot,4.0
17279,ANuT,Madera - Ritual Version,720403,2022-11-12 16:06:00,0.775,0.424,6.0,-11.596,0.0,0.0576,0.54,0.72,0.0933,0.131,174.02,6OngYUcgk8v0MBJVDc1A1p,4.0
17281,Mose,Déjame Caer,675164,2022-11-12 16:22:00,0.712,0.646,2.0,-9.397,1.0,0.0718,0.0195,0.837,0.364,0.137,90.994,2pU3fG1AhelRxVxnMod4fZ,4.0
17285,CloZee,Apsara Calling - Original Mix,276050,2022-11-12 16:48:00,0.674,0.727,2.0,-9.2,1.0,0.0717,5.51e-05,0.856,0.0827,0.473,160.013,7Ct77v7r5GGkStlYMVSu2t,4.0
17286,Ryan Herr,Juju - Yemanjo Remix,387244,2022-11-12 17:02:00,0.871,0.816,4.0,-6.806,0.0,0.0809,0.0401,0.705,0.0593,0.381,110.025,7eXsZ8wzcfm105CYjZjoL8,4.0
17287,Giorgia Angiuli,Purple Eye,374634,2022-11-12 17:13:00,0.695,0.484,5.0,-10.452,0.0,0.033,0.333,0.911,0.12,0.137,110.017,4HMHYwye2TQmb3oN307oHw,4.0
17288,Aleceo,Shamanic Dream,450558,2022-11-12 17:20:00,0.608,0.324,1.0,-17.024,1.0,0.0351,0.476,0.781,0.0931,0.0362,126.443,7ehlcbrrOMNld0z2j59Nlu,4.0
17318,Shaman's Dream,Istanbul Dubphonics - Drumspyder Remix,425142,2022-11-12 22:46:00,0.783,0.678,1.0,-8.327,1.0,0.0445,0.0647,0.381,0.186,0.547,140.017,44sBV66ufB6HPZbn5xSmJV,4.0
17325,Yeahman,Hasata (La source),255386,2022-11-12 23:48:00,0.695,0.552,8.0,-11.672,0.0,0.0336,0.128,0.876,0.0733,0.212,102.013,5VWrF0yu5YBXUlpYQs2ED4,4.0
17328,Anber,Spirited Away,413593,2022-11-13 00:04:00,0.389,0.206,9.0,-20.775,0.0,0.056,0.991,0.928,0.212,0.127,179.996,7vflKxzgcq8G7N6W790cFI,4.0
17329,ZHU,Faded,223484,2022-11-13 00:07:00,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,7gHs73wELdeycvS48JfIos,4.0
17339,Rivermind,Some Lovin',33742,2022-11-13 01:25:00,0.758,0.959,11.0,-5.014,1.0,0.0411,0.0337,5.85e-06,0.189,0.534,127.995,79TzbT66Ups5jTO1RL9C83,4.0
17345,Koan,After the Guiding Venus - Solar Powered Beings' Samsara Remix,225784,2022-11-13 04:36:00,0.552,0.832,8.0,-7.292,1.0,0.0302,0.105,0.874,0.224,0.394,99.999,1qHDHZNvLwx81GrlD9OV9Z,4.0
17350,Poranguí,Oxum - Liquid Bloom Remix,7879,2022-11-13 04:37:00,0.683,0.739,2.0,-7.903,1.0,0.0331,0.0314,0.697,0.254,0.286,111.014,0UVZsOjoTmgvYHAQH9wstD,4.0
17352,Life Lite Studio,Creation,2127,2022-11-13 04:39:00,0.52,0.839,9.0,-4.94,0.0,0.384,0.00254,8.8e-06,0.0861,0.365,130.009,4vfdACbOXF6IXIPrH2u5dI,4.0
17353,Life Lite Studio,Vision,12118,2022-11-13 04:39:00,0.884,0.471,11.0,-6.919,0.0,0.0425,0.0266,4.63e-05,0.14,0.646,107.027,131sSSMin9GSNXBMCPsJpv,4.0
17362,Circada,Piko Kano Bo,393600,2022-11-13 05:18:00,0.605,0.538,1.0,-8.131,0.0,0.0471,0.24,0.554,0.114,0.116,100.003,3WBt5bQ8Pl0wjFkq8l9TlU,4.0
17363,Circada,Gaagum,378666,2022-11-13 05:24:00,0.646,0.642,10.0,-7.761,0.0,0.0336,0.157,0.416,0.0776,0.334,89.999,7wJOhCeygu0OK72htAlz2O,4.0
17364,Circada,Naissance,25238,2022-11-13 05:30:00,0.18,0.539,1.0,-11.67,1.0,0.0468,0.449,0.944,0.0932,0.0341,113.851,1s2iM17ufUU7nZfRnHUcSD,4.0
17366,Circada,Amaru,19530,2022-11-13 05:31:00,0.574,0.667,2.0,-9.751,1.0,0.0348,0.0127,0.81,0.14,0.33,76.007,3dXynTDe8loZmAjewwFmm7,4.0
17370,Circada,Emergent Illusion,36893,2022-11-13 06:02:00,0.561,0.742,10.0,-12.371,0.0,0.0478,0.37,0.839,0.117,0.257,121.985,2eHSpyTjVPlopBx4NcCrU8,4.0
17371,Tactyl,Gens,5479,2022-11-13 06:02:00,0.696,0.576,8.0,-10.741,0.0,0.0332,0.125,0.836,0.117,0.0848,122.014,7dLAH5eDleMb0SDJbWAuzo,4.0
17373,Tactyl,Uhmancreature,55014,2022-11-13 06:03:00,0.661,0.654,7.0,-13.849,1.0,0.0433,0.255,0.842,0.115,0.154,121.995,775vSQdrgeNfCJ90YFOoTC,4.0
17374,Master Minded,Earth - The Goiden Teacher (feat. Somatoast),14371,2022-11-13 06:04:00,0.437,0.583,0.0,-10.145,1.0,0.0534,0.0113,0.53,0.0735,0.187,134.995,4w57yZbK0Q4th5nnMKpRsR,4.0
17377,Halfred,Inaani,160137,2022-11-13 06:07:00,0.777,0.683,9.0,-6.235,1.0,0.0661,0.0106,0.825,0.0788,0.517,99.996,0RB8z2q7GJDkVaQYnkNABG,4.0
17391,Kaya Project,Forgiven - Hibernation Remix,3260,2022-11-13 07:19:00,0.503,0.526,7.0,-11.916,0.0,0.0307,0.493,0.914,0.103,0.203,159.983,40vrwrsFQfxEecgFbJmRKY,4.0
17392,Zen Baboon,Chido Clara,2578,2022-11-13 07:19:00,0.592,0.493,9.0,-10.488,0.0,0.054,0.461,0.842,0.0797,0.0392,109.999,4U9HgHAYTnQl3ofMaynsDd,4.0
17393,Zen Baboon,99 Pesitos,38209,2022-11-13 07:20:00,0.742,0.566,2.0,-11.379,0.0,0.0957,0.247,0.9,0.125,0.211,100.013,5maRlnn0SBFEDecs9Dzolk,4.0
17399,Bwoy De Bhajan,Antique Cicada,11827,2022-11-13 07:59:00,0.633,0.797,0.0,-9.569,1.0,0.0535,0.171,0.674,0.126,0.0382,124.006,1ab2JetWE6vseIU7bswc1y,4.0
17400,Expedizion,Awakening World,367670,2022-11-13 07:59:00,0.297,0.704,1.0,-6.239,0.0,0.0468,0.212,0.0,0.198,0.263,78.896,6oRBeWhqPU2aDjjz6W4fvw,4.0
17402,Liquid Bloom,Resonant Migration - Tribone Remix,2819,2022-11-13 08:00:00,0.655,0.752,10.0,-10.438,0.0,0.0469,0.3,0.873,0.0917,0.237,100.019,4UyKY2x5c1PhYFadgQsB19,4.0
17428,Prismatica,Implode,465942,2022-11-14 03:43:00,0.434,0.24,3.0,-19.467,1.0,0.0488,0.802,0.899,0.0713,0.148,141.835,0RSG2VCPIiCFVmmv9rEXUG,4.0
17429,Ecoteric,Teria,313483,2022-11-14 03:59:00,0.737,0.547,0.0,-11.853,1.0,0.0616,0.545,0.481,0.0856,0.126,126.018,1EcPrs32RefKEaHcrp6xI7,4.0
17443,Allies for Everyone,Hunger - Original Mix,56085,2022-11-14 06:40:00,0.697,0.901,5.0,-9.059,1.0,0.0467,0.009,0.598,0.0862,0.0397,123.015,2SEY3QtPKYAi2EYEL7Nz4c,4.0
17504,Kuba,Dilagi,282657,2022-11-15 09:42:00,0.585,0.759,0.0,-4.029,0.0,0.047,0.385,0.0,0.162,0.512,139.986,4faUCG0CdNgMx0NkMMseOl,4.0
17531,Makebo,Waterfall,511967,2022-11-16 19:53:00,0.774,0.693,5.0,-4.221,1.0,0.0372,0.191,0.0,0.0843,0.591,125.91,7aJgh6LCvhXJfD7PHjhG70,4.0
17561,The Blue Stones,Don't Miss,7012,2022-11-17 01:24:00,0.586,0.683,1.0,-6.028,1.0,0.0396,0.00734,0.00916,0.0849,0.442,135.978,4xhJtbV0LEPCHKcDfHnlP5,4.0
17562,The Blue Stones,Cards Are Down,24710,2022-11-17 01:25:00,0.613,0.732,9.0,-6.657,0.0,0.0258,0.000505,6.12e-05,0.209,0.659,92.032,0stbi5hmeyRBtcRksG4JdO,4.0
17563,The Blue Stones,Good Ideas,13284,2022-11-17 01:25:00,0.641,0.812,7.0,-6.174,1.0,0.0464,0.0205,0.118,0.135,0.529,167.961,5efaUiI0kT5VRVdpS9Vct1,4.0
17576,Ed Sheeran,2step (feat. Lil Baby),94970,2022-11-17 02:37:00,0.693,0.643,4.0,-5.867,0.0,0.0828,0.138,0.0,0.108,0.477,95.055,2UN0lp72LAusrXi8LLVomt,4.0
17609,Sleepwear,Silk,173000,2022-11-17 11:03:00,0.767,0.366,5.0,-12.152,0.0,0.0445,0.373,5.2e-06,0.177,0.575,103.0,1MXrRq5uQ95VbDLClkVdRe,4.0
17610,Elias Dome,Flucht,162500,2022-11-17 11:05:00,0.617,0.706,6.0,-11.07,1.0,0.0453,0.00273,0.777,0.265,0.629,115.503,6QPcpAXyJI8bN5xF2kHWob,4.0
17611,Dalkhan Panova,Terdiam,142000,2022-11-17 11:10:00,0.17,0.00474,5.0,-36.589,1.0,0.0376,0.972,0.857,0.0914,0.0942,68.773,2j1IXyTxl3Qhu8orYsj5LP,3.0
17612,Sleep Cyclone,True Calm Trees,189000,2022-11-17 11:15:00,0.125,0.00847,3.0,-33.357,1.0,0.0374,0.909,0.835,0.107,0.104,85.458,76HJiGoSk8VHXxfrAkyErG,4.0
17613,Gabby Laurent,Entirely,192000,2022-11-17 11:18:00,0.64,0.902,0.0,-7.581,1.0,0.0469,0.488,0.123,0.109,0.924,130.061,1OwsZoi10dGuYNElxqGxpG,4.0
17615,Sheila's Disciples,Amoralis,253000,2022-11-17 11:29:00,0.14,0.0342,5.0,-30.638,1.0,0.0381,0.933,0.955,0.111,0.0436,140.939,6hVsOvinmJAGJJpXxpPhDy,3.0
17616,Olivier Lupin,Objective,103728,2022-11-17 11:30:00,0.808,0.808,4.0,-7.369,0.0,0.0605,0.00497,0.898,0.0588,0.171,122.002,4D7Jy3lXg8jTKoNClXQfCb,4.0
17617,Aksel Møller,Glemt Perle,253500,2022-11-17 11:34:00,0.153,0.0383,7.0,-33.082,1.0,0.0402,0.953,0.677,0.107,0.0846,136.569,7x1uzRLNvPhvARGaco3nmi,4.0
17618,Nova Issue,Liberation,150000,2022-11-17 11:37:00,0.735,0.705,0.0,-7.232,0.0,0.0859,0.471,0.614,0.0814,0.546,99.953,134QG8C1qpCiFSY9B8mG2P,4.0
17619,Sabrina McGregor,Inner Peace,179000,2022-11-17 11:39:00,0.442,0.0214,6.0,-21.256,1.0,0.0373,0.994,0.000317,0.111,0.108,60.271,1tGUGrEHNX5Ld6aXDSAOhS,4.0
17621,Sleep Therapist,Arrival of No-thing,231907,2022-11-17 12:48:00,0.157,0.0145,6.0,-30.709,1.0,0.0448,0.976,0.801,0.0931,0.0708,135.535,5S9eZUeM5jwr71FxpBARsA,4.0
17622,The Lay-Backs,Close At Heart,215000,2022-11-17 12:52:00,0.145,0.0303,0.0,-29.641,0.0,0.0417,0.938,0.7,0.0885,0.0835,139.662,6HTFfsnSvXpraVQrrYDN3U,3.0
17623,Norris Melcher,Cloud Study,190000,2022-11-17 12:55:00,0.19,0.0959,2.0,-26.159,1.0,0.0446,0.949,0.976,0.102,0.0464,79.531,3rAchCb8ZxPuKJVXxQX6ui,3.0
17624,Floating,"Ocean Breeze - Alpha Sinus 69,2 hz - 70 hz",258000,2022-11-17 12:59:00,0.169,0.00523,1.0,-34.713,1.0,0.0499,0.777,0.922,0.115,0.0345,120.096,45t68mRXi24W94VK0T5ItR,4.0
17625,Regentum,Origami,142000,2022-11-17 13:02:00,0.427,0.546,9.0,-17.484,1.0,0.114,0.886,0.916,0.131,0.205,156.604,7tDuz2OOrUFhEmNs7Oxrov,4.0
17626,Invisible Motion,Luminous,178000,2022-11-17 13:05:00,0.377,0.654,2.0,-9.934,0.0,0.0424,0.513,0.894,0.248,0.127,127.606,1HAVXXr49PbrKk4033kA9N,4.0
